ifInOctets11_diff,ifOutOctets11_diff,ifInUcastPkts11_diff,ifOutUcastPkts11_diff,tcpOutRsts_diff,tcpInSegs_diff,tcpOutSegs_diff,tcpPassiveOpens_diff,tcpRetransSegs_diff,tcpCurrEstab_diff,tcpActiveOpens_diff,udpInDatagrams_diff,udpOutDatagrams_diff,udpNoPorts_diff,ipInReceives_diff,ipInDelivers_diff,ipOutRequests_diff,icmpInMsgs_diff,icmpOutMsgs_diff,icmpOutDestUnreachs_diff,icmpInEchos_diff,icmpOutEchoReps_diff,class
17305,16514,68,60,4,37,33,0,1,0,4,97,89,0,106,106,101,0,0,0,0,0,normal
19684,23367,96,90,4,48,49,0,0,0,5,64,69,0,114,114,117,0,0,0,0,0,normal
19029,17839,76,59,0,30,30,0,0,0,0,172,93,0,133,133,117,0,0,0,0,0,normal
10025,8351,42,31,0,28,29,0,0,0,0,73,55,0,95,95,85,0,0,0,0,0,normal
21551,19212,107,80,0,19,19,0,0,0,0,130,87,0,113,113,106,0,0,0,0,0,normal
6132,15990,26,38,4,31,32,0,1,0,4,66,64,0,82,82,84,0,0,0,0,0,normal
10605,6411,41,38,0,21,22,0,1,0,0,67,65,0,104,104,114,0,0,0,0,0,normal
60928,72501,162,143,0,33,31,0,1,0,1,145,134,0,150,150,139,0,0,0,0,0,normal
8371,33099,61,59,0,43,47,0,0,0,0,71,66,0,112,112,99,0,0,0,0,0,normal
3422,6106,37,34,8,47,47,0,0,0,8,67,66,0,132,132,122,0,0,0,0,0,normal
88419,60758,190,189,0,135,141,0,0,0,0,88,83,0,227,227,220,0,0,0,0,0,normal
161915,15901,176,141,0,190,180,0,0,0,0,103,47,0,248,248,229,0,0,0,0,0,normal
400394,37618,501,298,0,250,247,0,0,-1,1,131,86,0,369,369,352,0,0,0,0,0,normal
337968,21870,391,204,4,212,208,0,0,0,4,120,52,0,237,237,222,0,0,0,0,0,normal
453833,30448,424,227,0,196,191,0,0,0,0,81,65,0,286,286,276,0,0,0,0,0,normal
534347,28740,519,225,0,244,240,0,0,0,0,94,94,0,336,336,327,0,0,0,0,0,normal
1023331,55035,890,365,0,270,269,0,0,0,0,108,104,0,426,426,422,0,0,0,0,0,normal
873166,30870,707,319,8,311,307,0,0,0,8,68,66,0,295,295,289,0,0,0,0,0,normal
171796,50110,223,168,0,51,65,0,0,0,0,161,107,0,155,155,153,0,0,0,0,0,normal
10509,19256,67,42,0,75,84,2,2,4,2,58,46,0,104,104,100,0,0,0,0,0,normal
10137,7280,63,52,0,83,76,0,0,0,0,68,70,0,105,105,106,0,0,0,0,0,normal
13518,11171,80,98,0,41,42,0,0,-1,0,87,84,0,109,109,103,0,0,0,0,0,normal
13295,15917,64,33,0,49,50,0,0,-1,0,68,57,0,87,87,83,0,0,0,0,0,normal
11821,6504,48,38,0,103,107,0,0,1,2,87,89,0,171,171,151,0,0,0,0,0,normal
29834,75935,155,153,0,52,52,0,1,0,0,81,77,0,109,109,107,0,0,0,0,0,normal
3727,5407,33,31,0,97,98,3,0,6,3,61,65,0,141,141,142,0,0,0,0,0,normal
5105,21126,65,64,0,67,69,0,1,0,0,91,97,0,146,146,153,0,0,0,0,0,normal
29961,12735,100,75,0,74,72,0,0,0,0,156,73,0,137,137,118,0,0,0,0,0,normal
6992,4241,39,20,0,64,65,0,0,0,0,103,47,0,94,94,82,0,0,0,0,0,normal
3422,8038,74,53,0,62,64,0,0,0,0,140,74,0,136,136,122,0,0,0,0,0,normal
12210,5527,32,24,0,64,65,0,1,0,0,64,48,0,95,95,91,0,0,0,0,0,normal
6644,7670,30,22,0,66,65,0,0,0,0,60,60,0,167,167,171,0,0,0,0,0,normal
1617047,48928,1343,449,0,530,445,0,1,6,6,94,93,0,599,599,481,0,0,0,0,0,normal
2987990,48563,2363,245,0,376,263,0,0,0,0,120,113,0,464,464,345,0,0,0,0,0,normal
1969519,28026,1547,224,0,366,264,0,0,0,1,60,62,0,432,432,333,0,0,0,0,0,normal
2035304,20941,1601,213,3,323,259,0,0,-5,2,160,88,0,320,320,260,0,0,0,0,0,normal
235478,27457,290,124,0,72,73,0,0,0,0,57,50,0,96,96,96,0,0,0,0,0,normal
5824,4349,25,25,0,54,55,0,0,0,0,72,70,0,114,114,109,0,0,0,0,0,normal
60521,26680,133,107,0,100,92,0,1,0,0,102,100,0,174,174,167,0,0,0,0,0,normal
9512,15535,55,63,0,103,109,0,0,2,2,53,56,0,133,133,137,0,0,0,0,0,normal
9738,8745,41,41,0,66,67,0,0,0,0,56,56,0,109,109,108,0,0,0,0,0,normal
11761,18373,73,59,0,75,76,0,1,-4,0,88,84,0,133,133,130,0,0,0,0,0,normal
3535,6385,31,39,0,73,77,0,2,1,2,51,58,0,101,101,111,0,0,0,0,0,normal
11110,14395,57,66,0,120,121,0,1,3,4,91,100,0,195,195,203,0,0,0,0,0,normal
45561,45613,182,162,0,60,59,0,0,0,0,172,96,0,148,148,132,0,0,0,0,0,normal
11571,8426,47,34,0,75,75,0,0,0,1,46,46,0,98,98,94,0,0,0,0,0,normal
6551,2264,42,18,0,51,53,0,0,0,0,132,65,0,116,116,102,0,0,0,0,0,normal
7789,9206,57,46,34,124,124,3,0,-7,33,66,62,0,143,143,139,0,0,0,0,0,normal
5423,13821,43,42,0,23,26,0,0,0,0,55,49,0,74,74,72,0,0,0,0,0,normal
10016,10517,54,45,0,64,65,3,0,6,3,131,95,0,115,115,109,0,0,0,0,0,normal
8369,7232,80,75,0,56,54,0,5,-1,1,55,55,0,125,125,127,0,0,0,0,0,normal
13790,19259,22,29,0,97,99,3,0,6,3,56,57,0,105,105,102,0,0,0,0,0,normal
8798,7155,30,23,0,67,68,0,0,0,0,105,100,0,147,147,147,0,0,0,0,0,normal
26045,25364,108,92,0,88,94,0,0,0,1,80,73,0,170,170,149,0,0,0,0,0,normal
14262,51260,80,79,36,118,119,0,2,-12,32,46,48,0,90,90,94,0,0,0,0,0,normal
38517,48587,62,65,8,42,42,0,0,0,8,175,117,0,163,163,154,0,0,0,0,0,normal
60645,27397,139,98,8,28,28,0,0,0,8,118,97,0,135,135,120,0,0,0,0,0,normal
12489,16057,58,37,0,24,23,0,0,0,0,123,64,0,96,96,86,0,0,0,0,0,normal
6302,4127,46,42,8,52,55,0,1,-2,8,62,59,0,105,105,104,0,0,0,0,0,normal
9262,10530,62,58,0,20,21,0,0,0,0,60,59,0,74,74,72,0,0,0,0,0,normal
10585,16579,30,30,0,13,14,0,0,0,0,60,63,0,79,79,82,0,0,0,0,0,normal
26462,40179,88,90,0,41,43,0,0,-1,1,127,133,0,168,168,179,0,0,0,0,0,normal
12895,15242,68,71,4,28,35,0,3,-3,4,48,48,0,93,93,94,0,0,0,0,0,normal
6767,8229,39,40,4,58,63,0,0,3,7,61,61,0,108,108,108,0,0,0,0,0,normal
19795,21207,97,86,0,37,33,0,0,-1,0,183,104,0,145,145,126,0,0,0,0,0,normal
18424,17966,80,60,0,17,18,0,1,0,0,57,54,0,71,71,68,0,0,0,0,0,normal
3590,5840,29,28,0,12,14,0,0,0,0,65,66,0,79,79,80,0,0,0,0,0,normal
10495,9424,51,36,0,39,36,0,0,1,1,131,69,0,116,116,97,0,0,0,0,0,normal
43291,45195,179,159,0,109,113,0,0,7,7,52,52,0,166,166,167,0,0,0,0,0,normal
23809,10482,39,33,0,16,16,0,0,0,0,75,73,0,92,92,89,0,0,0,0,0,normal
14287,17316,85,85,0,19,21,0,0,-1,0,120,117,0,134,134,134,0,0,0,0,0,normal
3856,7028,48,39,8,34,34,0,1,-1,8,47,49,0,79,79,77,0,0,0,0,0,normal
5899,5790,28,28,12,36,39,0,4,-7,0,46,48,0,85,85,88,0,0,0,0,0,normal
55643,52298,129,101,0,33,34,0,0,0,1,202,118,0,162,162,149,0,0,0,0,0,normal
9376,14109,80,74,0,28,29,0,0,0,0,77,74,0,107,107,109,0,0,0,0,0,normal
14767,9140,49,46,0,23,22,0,0,0,0,61,58,0,78,78,73,0,0,0,0,0,normal
2088,4274,23,20,0,37,40,0,0,1,1,56,56,0,93,93,91,0,0,0,0,0,normal
7039,8857,42,46,0,12,12,0,1,0,0,45,45,0,58,58,57,0,0,0,0,0,normal
34981,59817,111,103,0,104,102,0,0,1,1,94,93,0,220,220,207,0,0,0,0,0,normal
182489,31940,232,177,8,250,240,0,0,1,9,107,106,0,363,363,347,0,0,0,0,0,normal
355632,38783,465,330,0,217,215,0,0,0,0,61,64,0,288,288,287,0,0,0,0,0,normal
275575,28532,327,187,0,194,193,0,0,0,0,155,72,0,282,282,264,0,0,0,0,0,normal
428570,42689,480,269,0,176,171,0,0,0,0,90,90,0,263,263,257,0,0,0,0,0,normal
340342,15220,302,156,0,198,197,0,0,-1,0,144,67,0,297,297,278,0,0,0,0,0,normal
656609,35599,655,261,0,200,202,0,0,1,1,129,59,0,260,260,248,0,0,0,0,0,normal
524908,16214,441,170,0,248,239,0,1,0,1,60,63,0,350,350,342,0,0,0,0,0,normal
1093338,97520,975,505,0,369,371,0,0,0,0,123,115,0,483,483,465,0,0,0,0,0,normal
914186,38189,765,507,8,436,424,0,0,0,8,93,84,0,546,546,526,0,0,0,0,0,normal
1331335,65780,1044,286,0,265,262,0,0,0,0,57,50,0,254,254,246,0,0,0,0,0,normal
25628,80825,162,129,0,97,132,0,2,0,0,229,76,0,166,166,149,0,0,0,0,0,normal
55566,76423,135,125,0,23,31,0,0,0,0,155,118,0,151,151,144,0,0,0,0,0,normal
14092,3925,58,39,0,97,103,3,1,6,3,71,53,0,97,97,96,0,0,0,0,0,normal
16528,48436,87,106,0,99,115,0,2,0,0,57,57,0,171,171,170,0,0,0,0,0,normal
151368,19036,161,128,0,222,223,0,0,0,1,63,64,0,282,282,279,0,0,0,0,0,normal
402861,48142,494,333,0,314,312,3,0,7,4,98,92,0,385,385,358,0,0,0,0,0,normal
265681,70948,523,304,48,382,378,1,0,-12,45,196,61,0,360,360,326,0,0,0,0,0,normal
534518,18132,389,167,16,226,225,0,0,0,16,196,46,0,267,267,243,0,0,0,0,0,normal
409104,18468,647,292,12,247,246,0,0,0,12,105,86,0,351,351,341,0,0,0,0,0,normal
874710,52702,529,241,0,206,204,0,0,-1,0,111,113,0,324,324,318,0,0,0,0,0,normal
649959,27110,900,391,12,359,357,0,0,-1,12,65,60,0,445,445,425,0,0,0,0,0,normal
1319152,44897,735,270,0,356,339,0,0,-1,0,109,73,0,418,418,409,0,0,0,0,0,normal
952506,27936,760,435,0,338,331,0,0,0,0,71,61,0,416,416,394,0,0,0,0,0,normal
743772,52714,629,163,0,129,128,0,1,0,0,99,99,0,141,141,143,0,0,0,0,0,normal
14930,15525,56,54,1,24,24,0,1,-1,0,54,57,0,79,79,82,0,0,0,0,0,normal
11274,8684,48,46,8,51,52,0,1,0,9,50,49,0,87,87,88,0,0,0,0,0,normal
12619,9419,71,40,4,40,38,0,0,0,4,118,46,0,105,105,89,0,0,0,0,0,normal
6253,7589,46,44,0,5,6,0,0,0,0,119,103,0,104,104,100,0,0,0,0,0,normal
12635,16943,45,47,0,10,12,0,0,0,0,64,62,0,69,69,70,0,0,0,0,0,normal
2203,1876,17,17,0,11,11,0,0,0,0,52,52,0,66,66,74,0,0,0,0,0,normal
4379,10926,87,58,0,32,31,0,0,0,0,139,71,0,109,109,94,0,0,0,0,0,normal
44763,53299,102,101,1,99,99,1,0,2,2,140,121,0,223,223,209,0,0,0,0,0,normal
84047,16513,134,106,0,66,65,2,0,4,2,99,97,0,125,125,123,0,0,0,0,0,normal
12835,13682,70,57,14,91,97,0,1,-6,12,86,50,0,108,108,99,0,0,0,0,0,normal
25481,41539,89,80,12,111,116,0,0,0,12,120,46,0,225,225,203,0,0,0,0,0,normal
205229,76374,398,330,4,306,306,0,0,0,4,88,80,0,418,418,389,0,0,0,0,0,normal
504292,82032,691,419,1,373,374,3,1,6,5,119,103,0,388,388,377,0,0,0,0,0,normal
518668,26221,355,198,18,303,300,0,0,-5,17,72,54,0,319,319,312,0,0,0,0,0,normal
631269,29244,558,280,4,221,219,0,0,0,4,60,65,0,303,303,297,0,0,0,0,0,normal
514877,31415,477,200,4,225,221,0,0,0,4,85,76,0,295,295,293,0,0,0,0,0,normal
1030350,96855,919,414,0,348,341,0,0,0,1,105,107,0,490,490,452,0,0,0,0,0,normal
843356,41828,676,293,4,351,337,0,0,1,5,64,66,0,410,410,395,0,0,0,0,0,normal
1494320,43607,1218,422,4,353,336,0,1,0,4,136,57,0,475,475,425,0,0,0,0,0,normal
696826,29203,577,230,0,210,193,0,1,0,0,88,89,0,168,168,166,0,0,0,0,0,normal
55400,79042,144,140,0,27,30,0,0,0,0,177,113,0,152,152,138,0,0,0,0,0,normal
8005,15881,40,28,4,109,117,3,3,7,9,109,87,0,138,138,136,0,0,0,0,0,normal
67250,55215,141,125,0,68,65,0,1,-1,1,60,64,0,141,141,137,0,0,0,0,0,normal
19319,35713,94,89,0,55,59,0,0,0,0,116,102,0,122,122,110,0,0,0,0,0,normal
21432,16269,94,81,0,70,65,0,0,1,1,98,95,0,126,126,124,0,0,0,0,0,normal
16284,54268,79,86,0,61,69,0,1,0,0,149,77,0,129,129,104,0,0,0,0,0,normal
19232,7666,76,36,0,83,82,3,0,6,3,82,46,0,120,120,111,0,0,0,0,0,normal
5544,8628,43,21,0,68,70,0,0,0,0,90,71,0,119,119,111,0,0,0,0,0,normal
3641,3706,37,31,0,64,65,0,0,0,0,93,81,0,135,135,131,0,0,0,0,0,normal
26100,27811,101,90,0,120,121,1,0,2,1,81,58,0,113,113,108,0,0,0,0,0,normal
4255,2829,30,26,0,94,96,0,0,0,0,79,74,0,126,126,124,0,0,0,0,0,normal
12108,17896,67,71,0,80,82,0,0,0,0,63,67,0,115,115,116,0,0,0,0,0,normal
5112,5908,45,34,0,98,98,0,0,0,0,77,74,0,117,117,115,0,0,0,0,0,normal
32927,32044,95,91,0,101,102,0,0,0,1,94,98,0,153,153,154,0,0,0,0,0,normal
4862,8770,44,39,0,80,81,0,0,0,0,47,47,0,96,96,94,0,0,0,0,0,normal
9007,4925,41,18,0,88,89,0,1,0,0,128,46,0,96,96,83,0,0,0,0,0,normal
7651,7932,51,47,0,84,84,0,0,-1,0,79,78,0,126,126,124,0,0,0,0,0,normal
14887,34658,69,62,0,102,105,0,0,0,0,62,62,0,130,130,123,0,0,0,0,0,normal
50664,19954,92,84,0,209,201,0,0,0,0,65,65,0,275,275,264,0,0,0,0,0,normal
273273,39295,299,283,0,299,296,0,0,0,0,90,79,0,327,327,316,0,0,0,0,0,normal
249131,20750,453,289,0,314,314,0,0,-1,0,66,67,0,342,342,341,0,0,0,0,0,normal
458908,44740,370,219,0,315,313,0,0,0,0,97,99,0,354,354,351,0,0,0,0,0,normal
378558,28402,369,320,0,317,314,0,1,-5,1,71,48,0,327,327,316,0,0,0,0,0,normal
686031,31773,589,178,0,290,285,0,0,0,1,128,46,0,302,302,283,0,0,0,0,0,normal
412877,21793,437,190,0,306,305,0,0,0,0,90,87,0,351,351,343,0,0,0,0,0,normal
904935,71287,855,378,0,312,308,0,1,1,1,84,81,0,351,351,344,0,0,0,0,0,normal
602204,21971,494,193,0,358,354,0,0,0,0,128,58,0,424,424,409,0,0,0,0,0,normal
1350514,52822,1126,439,0,424,414,0,0,0,0,85,73,0,441,441,427,0,0,0,0,0,normal
993958,28219,1186,463,0,452,443,0,0,-1,0,69,65,0,405,405,393,0,0,0,0,0,normal
535538,44328,69,69,48,212,224,2,1,-10,46,86,89,0,214,214,222,0,0,0,0,0,normal
53619,48892,123,189,16,167,163,0,1,0,16,107,45,0,252,252,223,0,0,0,0,0,normal
209046,27038,264,107,12,127,126,0,1,0,12,146,46,0,128,128,111,0,0,0,0,0,normal
4491,2999,33,40,0,16,17,0,0,0,0,77,73,0,103,103,99,0,0,0,0,0,normal
9371,25273,62,49,4,61,73,0,1,2,6,75,73,0,126,126,131,0,0,0,0,0,normal
27111,27302,78,77,9,87,84,1,1,2,11,46,46,0,119,119,112,0,0,0,0,0,normal
83862,25011,128,84,0,76,78,1,0,2,1,138,73,0,99,99,93,0,0,0,0,0,normal
2318,9865,36,37,0,41,42,0,0,0,0,72,63,0,84,84,82,0,0,0,0,0,normal
9984,11643,43,40,0,52,53,0,4,0,0,95,99,0,173,173,180,0,0,0,0,0,normal
22447,26022,68,68,0,99,103,3,0,7,4,55,55,0,124,124,102,0,0,0,0,0,normal
11678,52922,84,81,0,134,128,0,0,2,2,110,44,0,133,133,116,0,0,0,0,0,normal
15739,9731,78,42,0,56,56,0,0,0,0,79,60,0,110,110,104,0,0,0,0,0,normal
2580,4691,22,16,26,119,120,1,1,-10,23,72,60,0,132,132,130,0,0,0,0,0,normal
16006,28785,57,88,16,70,75,0,2,0,17,122,68,0,117,117,112,0,0,0,0,0,normal
22701,20282,94,39,8,42,44,0,1,0,8,106,89,0,161,161,149,0,0,0,0,0,normal
25367,54718,94,96,0,35,45,0,1,0,0,74,64,0,74,74,68,0,0,0,0,0,normal
11232,12966,45,40,4,35,38,0,0,0,5,83,50,0,91,91,88,0,0,0,0,0,normal
10062,13324,46,33,4,90,95,3,0,6,7,187,93,0,127,127,115,0,0,0,0,0,normal
28596,22207,111,60,0,66,65,0,1,0,0,123,45,0,88,88,69,0,0,0,0,0,normal
8012,618,39,6,18,51,52,0,0,-6,16,169,82,0,131,131,118,0,0,0,0,0,normal
15898,29112,97,97,4,120,127,3,2,6,7,85,70,0,100,100,99,0,0,0,0,0,normal
6219,40686,56,70,0,199,214,4,1,8,4,44,46,0,168,168,163,0,0,0,0,0,normal
19973,19855,67,52,0,92,93,0,0,0,0,104,85,0,118,118,113,0,0,0,0,0,normal
5231,8179,26,26,0,134,134,0,0,0,0,48,48,0,77,77,79,0,0,0,0,0,normal
1840,4816,30,24,0,95,96,0,0,-6,0,54,48,0,118,118,116,0,0,0,0,0,normal
5089,4976,28,26,52,119,119,0,0,-8,48,71,69,0,124,124,124,0,0,0,0,0,normal
19581,25276,58,58,12,68,74,0,1,0,13,72,78,0,126,126,134,0,0,0,0,0,normal
24326,22413,100,81,12,47,53,0,1,0,12,132,52,0,105,105,96,0,0,0,0,0,normal
6336,12910,56,48,4,40,45,0,0,-2,4,60,56,0,91,91,89,0,0,0,0,0,normal
12266,19295,42,44,8,38,43,0,0,-1,8,72,60,0,99,99,94,0,0,0,0,0,normal
11850,22177,49,47,0,20,27,0,0,0,0,67,70,0,101,101,105,0,0,0,0,0,normal
12343,19066,58,59,0,28,32,0,1,0,0,78,75,0,90,90,87,0,0,0,0,0,normal
10373,8191,27,27,0,18,20,0,0,0,0,48,47,0,66,66,67,0,0,0,0,0,normal
1983,5367,16,24,4,22,25,0,2,-2,4,78,65,0,101,101,97,0,0,0,0,0,normal
25815,25849,102,61,8,47,56,0,1,0,8,168,55,0,102,102,86,0,0,0,0,0,normal
21257,11678,79,35,0,29,29,0,1,0,0,180,53,0,105,105,87,0,0,0,0,0,normal
15571,10754,74,59,0,18,20,0,1,0,0,83,79,0,97,97,94,0,0,0,0,0,normal
11571,12852,47,40,0,30,31,0,1,0,1,56,44,0,90,90,84,0,0,0,0,0,normal
18529,10292,60,50,0,82,89,0,0,0,1,72,72,0,145,145,135,0,0,0,0,0,normal
40487,52467,118,184,0,121,121,0,0,-1,0,119,51,0,226,226,207,0,0,0,0,0,normal
258574,28145,275,160,0,195,184,0,0,0,0,81,52,0,265,265,241,0,0,0,0,0,normal
244303,16481,292,171,8,248,240,0,0,0,8,46,46,0,282,282,278,0,0,0,0,0,normal
458693,35573,518,279,0,210,210,0,0,0,0,64,62,0,298,298,293,0,0,0,0,0,normal
368728,23347,347,259,4,224,223,0,0,0,4,144,55,0,267,267,248,0,0,0,0,0,normal
699346,31362,668,199,0,240,235,0,0,0,0,153,85,0,332,332,312,0,0,0,0,0,normal
567748,22101,497,203,0,250,249,0,0,1,1,155,60,0,385,385,362,0,0,0,0,0,normal
1252151,64750,1039,480,0,424,419,0,0,0,0,54,46,0,454,454,444,0,0,0,0,0,normal
957893,53240,815,358,0,366,349,0,0,-1,0,92,90,0,428,428,405,0,0,0,0,0,normal
805539,30834,662,238,0,129,128,0,1,1,1,50,45,0,157,157,152,0,0,0,0,0,normal
16943,27196,81,83,4,81,82,0,0,1,5,80,90,0,147,147,153,0,0,0,0,0,normal
28019,49152,101,110,4,111,118,4,0,8,8,93,73,0,102,102,99,0,0,0,0,0,normal
13943,9408,56,27,0,102,101,1,0,2,1,179,54,0,102,102,77,0,0,0,0,0,normal
12684,12071,70,41,34,117,122,0,1,-10,32,56,49,0,117,117,114,0,0,0,0,0,normal
3408,6881,30,31,8,32,34,0,1,0,8,54,57,0,74,74,79,0,0,0,0,0,normal
2187,2374,16,22,10,62,72,0,2,1,12,85,89,0,163,163,157,0,0,0,0,0,normal
52766,95270,188,170,0,62,60,0,0,0,1,157,83,0,132,132,112,0,0,0,0,0,normal
9872,6100,39,24,8,45,46,0,0,0,8,51,48,0,90,90,86,0,0,0,0,0,normal
5022,8816,56,55,0,31,34,0,5,0,0,44,44,0,91,91,96,0,0,0,0,0,normal
23412,36799,74,68,8,75,78,0,1,0,9,103,96,0,161,161,149,0,0,0,0,0,normal
18675,20832,62,59,0,20,28,0,0,0,0,66,58,0,84,84,79,0,0,0,0,0,normal
20292,30751,72,50,4,35,39,0,0,0,4,139,55,0,101,101,90,0,0,0,0,0,normal
5848,15905,33,39,4,100,104,4,0,8,8,69,56,0,77,77,79,0,0,0,0,0,normal
13798,14946,71,54,0,43,44,0,0,0,0,85,60,0,95,95,82,0,0,0,0,0,normal
8925,4274,44,19,14,82,82,0,0,-8,12,165,59,0,120,120,99,0,0,0,0,0,normal
14212,11121,79,46,8,33,33,0,0,0,8,89,74,0,95,95,97,0,0,0,0,0,normal
16707,23422,45,44,6,60,70,0,0,0,6,54,55,0,113,113,100,0,0,0,0,0,normal
8676,50138,64,72,4,29,33,0,2,0,4,49,47,0,73,73,78,0,0,0,0,0,normal
18785,26638,74,84,4,27,29,0,2,0,4,95,104,0,117,117,124,0,0,0,0,0,normal
6828,6742,38,38,0,22,29,0,1,0,0,127,47,0,85,85,78,0,0,0,0,0,normal
30633,35676,119,91,0,40,45,0,2,-1,1,92,90,0,132,132,130,0,0,0,0,0,normal
2906,5427,27,24,0,14,17,0,0,0,0,54,53,0,66,66,66,0,0,0,0,0,normal
2623,569,29,21,0,13,14,0,1,0,0,50,49,0,70,70,68,0,0,0,0,0,normal
20405,30076,53,53,4,29,31,0,0,0,4,77,77,0,108,108,113,0,0,0,0,0,normal
12407,19155,51,63,0,37,47,0,0,-1,0,62,62,0,96,96,94,0,0,0,0,0,normal
4047,22238,35,36,4,48,62,0,0,0,6,47,51,0,105,105,115,0,0,0,0,0,normal
10551,50645,85,98,1,31,33,0,1,0,0,103,107,0,124,124,127,0,0,0,0,0,normal
45140,21058,62,49,0,25,29,0,0,0,0,114,47,0,79,79,68,0,0,0,0,0,normal
16189,18748,74,45,0,22,34,0,1,0,0,62,58,0,92,92,92,0,0,0,0,0,normal
19279,38122,79,77,0,55,54,0,0,1,1,71,71,0,122,122,115,0,0,0,0,0,normal
5120,1878,34,18,0,9,10,0,0,0,0,111,45,0,63,63,51,0,0,0,0,0,normal
15896,14472,77,51,4,53,54,0,0,0,5,49,49,0,100,100,97,0,0,0,0,0,normal
13500,7738,62,28,0,27,28,1,0,2,1,169,74,0,110,110,94,0,0,0,0,0,normal
11900,11945,50,42,0,132,132,4,2,6,4,44,47,0,117,117,118,0,0,0,0,0,normal
3489,4033,21,18,0,60,61,0,0,0,0,46,46,0,92,92,91,0,0,0,0,0,normal
17137,20351,60,54,14,100,99,1,0,-10,11,98,81,0,145,145,135,0,0,0,0,0,normal
10267,5053,58,23,24,67,67,0,0,0,24,108,54,0,138,138,109,0,0,0,0,0,normal
12970,59024,80,88,4,101,108,0,1,3,7,52,55,0,124,124,132,0,0,0,0,0,normal
13385,11074,59,53,10,34,34,0,1,0,10,60,58,0,73,73,69,0,0,0,0,0,normal
12787,18833,49,45,0,16,16,0,0,0,0,70,70,0,94,94,91,0,0,0,0,0,normal
1985,4876,16,17,8,33,32,0,1,0,8,47,46,0,67,67,64,0,0,0,0,0,normal
2066,1086,15,11,0,18,20,0,0,0,0,59,66,0,82,82,88,0,0,0,0,0,normal
29189,30691,95,89,0,31,32,0,0,0,1,68,69,0,102,102,100,0,0,0,0,0,normal
2878,3861,17,16,0,22,23,0,0,0,0,51,58,0,92,92,91,0,0,0,0,0,normal
26829,24408,103,70,4,31,30,0,1,0,4,146,72,0,98,98,85,0,0,0,0,0,normal
5760,17891,37,35,4,24,28,0,0,0,4,77,80,0,107,107,108,0,0,0,0,0,normal
9730,9956,45,39,0,38,42,0,0,1,2,86,83,0,123,123,122,0,0,0,0,0,normal
27761,26562,97,87,0,28,32,0,0,0,0,46,47,0,98,98,95,0,0,0,0,0,normal
7247,32591,55,59,0,37,44,0,0,0,0,112,58,0,82,82,72,0,0,0,0,0,normal
7994,11355,65,38,0,24,27,0,1,0,0,60,50,0,78,78,78,0,0,0,0,0,normal
8455,12171,31,38,0,34,43,0,1,-1,0,159,88,0,122,122,117,0,0,0,0,0,normal
30285,41422,128,81,0,26,37,0,1,0,0,127,45,0,88,88,79,0,0,0,0,0,normal
6891,22229,40,41,0,77,78,3,0,6,3,76,74,0,96,96,97,0,0,0,0,0,normal
20724,16480,71,61,40,200,203,4,0,-6,41,58,61,0,186,186,191,0,0,0,0,0,normal
7086,10572,35,38,24,74,76,0,1,-1,24,48,47,0,80,80,84,0,0,0,0,0,normal
10124,12545,44,34,8,26,27,0,1,0,8,84,66,0,92,92,83,0,0,0,0,0,normal
22573,21660,76,54,4,62,68,0,0,1,5,95,90,0,144,144,126,0,0,0,0,0,normal
11714,51841,78,72,8,35,37,0,1,0,8,81,45,0,85,85,78,0,0,0,0,0,normal
4002,5670,28,28,4,29,30,0,2,0,4,47,47,0,76,76,78,0,0,0,0,0,normal
14774,27646,69,68,0,34,42,0,0,0,0,67,70,0,98,98,102,0,0,0,0,0,normal
3491,3820,25,15,0,15,17,0,0,0,0,70,69,0,85,85,83,0,0,0,0,0,normal
12579,15050,44,38,0,20,18,0,1,0,0,51,50,0,84,84,85,0,0,0,0,0,normal
40582,48362,85,82,12,50,56,0,3,-3,12,83,81,0,112,112,115,0,0,0,0,0,normal
12784,24939,42,46,0,26,35,0,0,0,0,83,84,0,111,111,110,0,0,0,0,0,normal
21846,33853,89,87,0,45,52,0,0,0,1,85,55,0,107,107,101,0,0,0,0,0,normal
7733,8651,38,19,0,17,18,0,1,0,0,74,44,0,68,68,63,0,0,0,0,0,normal
5573,15371,38,43,0,32,38,0,1,0,0,68,56,0,91,91,94,0,0,0,0,0,normal
69814,19458,84,69,1,122,124,3,0,6,4,76,58,0,129,129,119,0,0,0,0,0,normal
9185,13360,36,39,0,35,35,0,1,0,0,59,62,0,75,75,77,0,0,0,0,0,normal
10417,8713,43,33,0,50,54,0,0,0,0,68,64,0,90,90,89,0,0,0,0,0,normal
22069,34470,109,90,0,108,115,3,0,6,3,142,82,0,203,203,195,0,0,0,0,0,normal
10493,44097,65,68,36,145,157,1,0,-12,33,80,66,0,142,142,128,0,0,0,0,0,normal
8679,16235,47,46,8,41,43,0,2,0,8,48,48,0,83,83,84,0,0,0,0,0,normal
2774,1315,20,13,8,35,35,0,0,0,8,45,45,0,77,77,74,0,0,0,0,0,normal
7548,14669,56,56,0,52,57,0,4,0,1,51,47,0,98,98,102,0,0,0,0,0,normal
12760,21028,52,50,8,37,44,0,0,0,8,49,49,0,77,77,76,0,0,0,0,0,normal
13312,14202,35,31,0,15,17,0,0,0,0,69,66,0,83,83,83,0,0,0,0,0,normal
